PChome_name,PChome_price,PChome_url,PChome_pic,momo_name,momo_price,momo_url,momo_pic,score
ez charger 易智快充 國際牌 panasonic 星光面板 (快充usb模組二擇一國際牌18w / 30w ),958.0,https://24h.pchome.com.tw/prod/DQBBE2-A900GPNF3,https://img.pchome.com.tw/cs/items/DQBBE2A900GPNF3/000001_1697179514.jpg?width=320,【易智快充】國際牌™ panasonic™ 星光™面板(快充usb模組二擇一：國際牌™18w / 易智快充 30w),"1,300",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11964991&Area=search&mdiv=403&oid=1_1&cid=index&kw=%E5%9C%8B%E9%9A%9B%E7%89%8C+%E6%98%9F%E5%85%89,https://i3.momoshop.com.tw/1699521020/goodsimg/0011/964/991/11964991_OR_m.webp,14.412524728642536
ez charger 易智快充 國際牌 panasonic 星光面板磐石50w usb(c+c)+國際牌ac插座x2,1480.0,https://24h.pchome.com.tw/prod/DQBBE2-A900H8P0U,https://img.pchome.com.tw/cs/items/DQBBE2A900H8P0U/000001_1708407287.jpg?width=320,【易智快充】磐石系列國際牌™ panasonic™ decolite™ 星光™面板 50w usb快充插座(50w usb+ac插座x2),"1,480",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12613507&Area=search&mdiv=403&oid=1_29&cid=index&kw=%E5%9C%8B%E9%9A%9B%E7%89%8C+%E6%98%9F%E5%85%89,https://i1.momoshop.com.tw/1709819703/goodsimg/0012/613/507/12613507_OR_m.webp,13.134395914248536
ez charger 易智快充 國際牌 panasonic 星光面板磐石24w usb(a+c)+國際牌ac插座+開關,718.0,https://24h.pchome.com.tw/prod/DQBBE2-A900H8XVX,https://img.pchome.com.tw/cs/items/DQBBE2A900H8XVX/000001_1708499580.jpg?width=320,【易智快充】磐石系列國際牌™ panasonic™decolite™星光™面板 24w usb快充插座(ac插座+24w usb+開關),718,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12613499&Area=search&mdiv=403&oid=1_12&cid=index&kw=%E5%9C%8B%E9%9A%9B%E7%89%8C+%E6%98%9F%E5%85%89,https://i4.momoshop.com.tw/1709790980/goodsimg/0012/613/499/12613499_OR_m.webp,10.702154958437113
ez charger 易智快充 國際牌 panasonic 星光面板磐石24w usb(a+c)+國際牌ac插座x2,688.0,https://24h.pchome.com.tw/prod/DQBBE2-A900GZ5N9,https://img.pchome.com.tw/cs/items/DQBBE2A900GZ5N9/000001_1702018083.jpg?width=320,【易智快充】磐石系列國際牌™ panasonic™decolite™星光™面板 24w usb快充插座(ac插座+24w usb+開關),718,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12613499&Area=search&mdiv=403&oid=1_12&cid=index&kw=%E5%9C%8B%E9%9A%9B%E7%89%8C+%E6%98%9F%E5%85%89,https://i4.momoshop.com.tw/1709790980/goodsimg/0012/613/499/12613499_OR_m.webp,10.470048420965396
ez charger 易智快充 國際牌 panasonic 星光面板磐石50w usb(c+c)+國際牌ac插座+開關,1650.0,https://24h.pchome.com.tw/prod/DQBBE2-A900H8P2U,https://img.pchome.com.tw/cs/items/DQBBE2A900H8P2U/000001_1708408419.jpg?width=320,【易智快充】磐石系列國際牌™ panasonic™ decolite™ 星光™面板 50w usb快充插座(50w usb+ac插座x2),"1,480",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12613507&Area=search&mdiv=403&oid=1_29&cid=index&kw=%E5%9C%8B%E9%9A%9B%E7%89%8C+%E6%98%9F%E5%85%89,https://i1.momoshop.com.tw/1709819703/goodsimg/0012/613/507/12613507_OR_m.webp,10.470048420965396
ez charger 易智快充 國際牌 panasonic 星光面板磐石25w usb(a+c)+國際牌ac插座x2,788.0,https://24h.pchome.com.tw/prod/DQBBE2-A900HP643,https://img.pchome.com.tw/cs/items/DQBBE2A900HP643/000001_1722407735.jpg?width=320,【易智快充】磐石系列國際牌™ panasonic™ decolite™ 星光™面板 50w usb快充插座(50w usb+ac插座x2),"1,480",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12613507&Area=search&mdiv=403&oid=1_29&cid=index&kw=%E5%9C%8B%E9%9A%9B%E7%89%8C+%E6%98%9F%E5%85%89,https://i1.momoshop.com.tw/1709819703/goodsimg/0012/613/507/12613507_OR_m.webp,9.92820059195347
ez charger 易智快充 國際牌 panasonic 星光面板易智36wusb+國際牌ac插座x2,1058.0,https://24h.pchome.com.tw/prod/DQBBE2-A900HP66O,https://img.pchome.com.tw/cs/items/DQBBE2A900HP66O/000001_1722408725.jpg?width=320,【易智快充】磐石系列國際牌™ panasonic™ decolite™ 星光™面板 50w usb快充插座(50w usb+ac插座x2),"1,480",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12613507&Area=search&mdiv=403&oid=1_29&cid=index&kw=%E5%9C%8B%E9%9A%9B%E7%89%8C+%E6%98%9F%E5%85%89,https://i1.momoshop.com.tw/1709819703/goodsimg/0012/613/507/12613507_OR_m.webp,7.98149621036044
國際牌 panasonic 星光面板磐石25w usb(a+c)+國際牌ac插座+開關,818.0,https://24h.pchome.com.tw/prod/DQBBE2-A900HP65D,https://img.pchome.com.tw/cs/items/DQBBE2A900HP65D/000001_1722408229.jpg?width=320,【易智快充】磐石系列國際牌™ panasonic™ deco lite™星光™面板 25w usb快充插座(插座+25w usb+開關),818,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13094366&Area=search&mdiv=403&oid=1_15&cid=index&kw=%E5%9C%8B%E9%9A%9B%E7%89%8C+%E6%98%9F%E5%85%89,https://i1.momoshop.com.tw/1722488740/goodsimg/0013/094/366/13094366_OR_m.webp,7.795023466874704
ez charger 易智快充 國際牌 panasonic 星光面板易智36wusb+國際牌ac插座+開關,1088.0,https://24h.pchome.com.tw/prod/DQBBE2-A900HP67U,https://img.pchome.com.tw/cs/items/DQBBE2A900HP67U/000001_1722409149.jpg?width=320,【易智快充】磐石系列國際牌™ panasonic™decolite™星光™面板 24w usb快充插座(ac插座+24w usb+開關),718,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12613499&Area=search&mdiv=403&oid=1_12&cid=index&kw=%E5%9C%8B%E9%9A%9B%E7%89%8C+%E6%98%9F%E5%85%89,https://i4.momoshop.com.tw/1709790980/goodsimg/0012/613/499/12613499_OR_m.webp,5.549255254549015
ez charger 易智快充 國際牌 panasonic 星光面板易智30wusb+國際牌插座+國際牌開關 組合,988.0,https://24h.pchome.com.tw/prod/DQBBE2-A900GTNIT,https://img.pchome.com.tw/cs/items/DQBBE2A900GTNIT/000001_1699586012.jpg?width=320,【易智快充】國際牌™ panasonic™ 星光™面板(快充usb模組二擇一：國際牌™18w / 易智快充 30w),"1,300",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11964991&Area=search&mdiv=403&oid=1_1&cid=index&kw=%E5%9C%8B%E9%9A%9B%E7%89%8C+%E6%98%9F%E5%85%89,https://i3.momoshop.com.tw/1699521020/goodsimg/0011/964/991/11964991_OR_m.webp,4.31333474324076
